Jiang’an	Jiang'an	CN	32	67776	28.73335	105.0683	Asia/Shanghai
Jianchang	Jianchang	CN	03	109108	27.55831	116.63978	Asia/Shanghai
Ji’an	Ji'an	CN	03	538699	27.11716	114.97927	Asia/Shanghai
Guangyuan	Guangyuan	CN	32	516424	32.44201	105.823	Asia/Shanghai
Qionghai	Qionghai	CN	31	528238	19.2425	110.46417	Asia/Shanghai
Jiading	Jiading	CN	23	1886100	31.38575	121.24465	Asia/Shanghai
Jiachuan	Jiachuan	CN	32	38421	32.20907	106.21494	Asia/Shanghai
Huzhou	Huzhou	CN	02	1015937	30.8703	120.0933	Asia/Shanghai
Hutang	Hutang	CN	04	56370	31.53429	119.49	Asia/Shanghai
Cixi	Cixi	CN	02	1457510	30.1764	121.2457	Asia/Shanghai
Huoqiu Chengguanzhen	Huoqiu Chengguanzhen	CN	01	61904	32.35473	116.2939	Asia/Shanghai
Huolu	Huolu	CN	33	25818	29.39422	107.87254	Asia/Shanghai
Humen	Humen	CN	30	191891	22.81899	113.67306	Asia/Shanghai
Huizhou	Huizhou	CN	30	2900113	23.11147	114.41523	Asia/Shanghai
Huixian Chengguanzhen	Huixian Chengguanzhen	CN	15	39643	33.76833	106.08083	Asia/Shanghai
Huilong	Huilong	CN	04	74818	31.81111	121.655	Asia/Shanghai
Huicheng	Huicheng	CN	01	74349	29.86925	118.43364	Asia/Shanghai
Huicheng	Huicheng	CN	30	125919	23.03845	116.28988	Asia/Shanghai
Huguo	Huguo	CN	32	54795	28.58626	105.36663	Asia/Shanghai
Hufeng	Hufeng	CN	33	30248	29.7155	106.11089	Asia/Shanghai
Huazhou	Huazhou	CN	30	91701	21.63333	110.58333	Asia/Shanghai
Huayin	Huayin	CN	26	242488	34.56528	110.06639	Asia/Shanghai
Huashan	Huashan	CN	04	71281	34.63	116.73583	Asia/Shanghai
Huankou	Huankou	CN	04	77758	34.87	116.66972	Asia/Shanghai
Huangzhou	Huangzhou	CN	12	122563	30.45	114.8	Asia/Shanghai
Huangshi	Huangshi	CN	12	688090	30.24706	115.04814	Asia/Shanghai
Huangshan	Huangshan	CN	29	20136	26.82634	100.21906	Asia/Shanghai
Dasha	Dasha	CN	30	116307	23.11037	113.4418	Asia/Shanghai
Huangpi	Huangpi	CN	12	57554	30.88453	114.37789	Asia/Shanghai
Huangmei	Huangmei	CN	12	77633	30.19235	116.02496	Asia/Shanghai
Huangji	Huangji	CN	04	43038	34.43333	116.98333	Asia/Shanghai
Huanghua	Huanghua	CN	25	65646	35.88917	119.45778	Asia/Shanghai
Huanggang	Huanggang	CN	30	225956	23.67704	116.99961	Asia/Shanghai
Daxing	Daxing	CN	22	104904	39.74025	116.32693	Asia/Shanghai
Dingcheng	Dingcheng	CN	09	72663	32.12722	115.03944	Asia/Shanghai
Xingyi	Xingyi	CN	18	322890	25.09617	104.90639	Asia/Shanghai
Huaiyuan Chengguanzhen	Huaiyuan Chengguanzhen	CN	01	65530	32.95893	117.16566	Asia/Shanghai
Huainan	Huainan	CN	01	1666826	32.62639	116.99694	Asia/Shanghai
Huaicheng	Huaicheng	CN	30	89294	23.91952	112.17629	Asia/Shanghai
Huaihua	Huaihua	CN	11	552622	27.56337	110.00404	Asia/Shanghai
Huaidian	Huaidian	CN	09	89978	33.43333	115.03333	Asia/Shanghai
Huaibei	Huaibei	CN	01	1113321	33.97444	116.79167	Asia/Shanghai
Huacheng	Huacheng	CN	30	101165	24.06703	115.61309	Asia/Shanghai
Houzhen	Houzhen	CN	25	96737	36.99136	118.96582	Asia/Shanghai
Hongzhou	Hongzhou	CN	18	21293	26.12583	109.40889	Asia/Shanghai
Honglu	Honglu	CN	33	21618	29.35198	105.7268	Asia/Shanghai
Hongkou	Hongkou	CN	23	687500	31.25	121.48917	Asia/Shanghai
Donghe	Donghe	CN	32	81953	32.23341	106.30126	Asia/Shanghai
Hongjiang	Hongjiang	CN	11	59199	27.11	109.99556	Asia/Shanghai
Honghe	Honghe	CN	25	88458	36.40278	118.91806	Asia/Shanghai
Hong’an	Hong'an	CN	33	18235	28.50228	109.26661	Asia/Shanghai
Hezuo	Hezuo	CN	15	59148	34.98556	102.90944	Asia/Shanghai
Heze	Heze	CN	25	1346717	35.23929	115.47358	Asia/Shanghai
Hechuan	Hechuan	CN	33	377213	29.99228	106.26461	Asia/Shanghai
Hetoudian	Hetoudian	CN	25	38398	37.01837	120.57372	Asia/Shanghai
Heshan	Heshan	CN	11	1249807	28.56938	112.34733	Asia/Shanghai
Hepo	Hepo	CN	30	131238	23.43077	115.82991	Asia/Shanghai
Hengyang	Hengyang	CN	11	1075516	26.88946	112.61888	Asia/Shanghai
Hengshui	Hengshui	CN	10	522147	37.73908	115.68348	Asia/Shanghai
Hengbei	Hengbei	CN	30	78575	23.87968	115.72546	Asia/Shanghai
Helin	Helin	CN	33	19268	30.58123	107.68064	Asia/Shanghai
Hekou	Hekou	CN	29	44998	22.53851	104.01109	Asia/Shanghai
Hejiang	Hejiang	CN	32	137437	28.81161	105.83359	Asia/Shanghai
Heishui	Heishui	CN	33	17180	29.05551	108.79636	Asia/Shanghai
Hefei	Hefei	CN	01	5050000	31.86389	117.28083	Asia/Shanghai
Hede	Hede	CN	04	89107	33.7722	120.26176	Asia/Shanghai
Hecun	Hecun	CN	10	83009	36.53333	114.11111	Asia/Shanghai
Hebian	Hebian	CN	33	20037	29.65663	106.19673	Asia/Shanghai
Hebi	Hebi	CN	09	634721	35.73231	114.28616	Asia/Shanghai
Heba	Heba	CN	15	32538	33.93624	105.21625	Asia/Shanghai
Haomen	Haomen	CN	06	36515	37.37575	101.62199	Asia/Shanghai
Haojiaqiao	Haojiaqiao	CN	21	32507	38.01667	106.28333	Asia/Shanghai
Hanzhong	Hanzhong	CN	26	1006557	33.07507	107.02214	Asia/Shanghai
Hanyuan	Hanyuan	CN	15	37284	34.01083	105.29194	Asia/Shanghai
Hanyin Chengguanzhen	Hanyin Chengguanzhen	CN	26	66926	32.89139	108.50472	Asia/Shanghai
Fu’an	Fu'an	CN	07	154439	27.09131	119.64446	Asia/Shanghai
Hanting	Hanting	CN	25	90637	36.77083	119.21083	Asia/Shanghai
Hanjia	Hanjia	CN	33	108430	29.29524	108.16132	Asia/Shanghai
Hangzhou	Hangzhou	CN	02	9236032	30.29365	120.16142	Asia/Shanghai
Hangu	Hangu	CN	28	208369	39.24889	117.78917	Asia/Shanghai
Hanfeng	Hanfeng	CN	33	196528	31.16946	108.4031	Asia/Shanghai
Changzhi	Changzhi	CN	24	1214940	36.18389	113.10528	Asia/Shanghai
Handan	Handan	CN	10	1358318	36.60999	114.48764	Asia/Shanghai
Hanchuan	Hanchuan	CN	12	87737	30.65	113.76667	Asia/Shanghai
Hancheng	Hancheng	CN	26	58049	35.46028	110.42917	Asia/Shanghai
Haizhou	Haizhou	CN	04	59098	34.58167	119.12889	Asia/Shanghai
Haiyang	Haiyang	CN	01	48928	29.78612	118.17698	Asia/Shanghai
Haitou	Haitou	CN	31	34648	19.50563	108.95054	Asia/Shanghai
Jiaojiang	Jiaojiang	CN	02	470804	28.69844	121.47331	Asia/Shanghai
Haimen	Haimen	CN	30	125427	23.19346	116.61219	Asia/Shanghai
Haikou	Haikou	CN	29	112644	24.77985	102.57548	Asia/Shanghai
Haikou	Haikou	CN	31	2873358	20.03421	110.34651	Asia/Shanghai
Guyuan	Guyuan	CN	21	411854	36.00667	106.28083	Asia/Shanghai
Guye	Guye	CN	10	41484	39.74083	118.45069	Asia/Shanghai
Guxian	Guxian	CN	25	44533	36.7341	120.22558	Asia/Shanghai
Guxi	Guxi	CN	33	34633	30.33026	105.87208	Asia/Shanghai
Gupi	Gupi	CN	04	48748	34.11389	117.88278	Asia/Shanghai
Guozhen	Guozhen	CN	26	85415	34.36591	107.35904	Asia/Shanghai
Guofu	Guofu	CN	33	32831	28.85	106.60139	Asia/Shanghai
Gunan	Gunan	CN	33	208010	29.0231	106.648	Asia/Shanghai
Gulin	Gulin	CN	32	116527	28.04223	105.81038	Asia/Shanghai
Guli	Guli	CN	02	536000	28.88162	120.03308	Asia/Shanghai
Guiyang	Guiyang	CN	18	3037159	26.58333	106.71667	Asia/Shanghai
Guixi	Guixi	CN	33	188980	30.33355	107.34545	Asia/Shanghai
Guiren	Guiren	CN	04	57446	33.66972	118.18889	Asia/Shanghai
Guiping	Guiping	CN	16	71066	23.39483	110.07434	Asia/Shanghai
Guilin	Guilin	CN	16	1572300	25.28022	110.29639	Asia/Shanghai
Guigang	Guigang	CN	16	1086327	23.11603	109.59472	Asia/Shanghai
Gucheng Chengguanzhen	Gucheng Chengguanzhen	CN	12	74038	32.26604	111.63476	Asia/Shanghai
Guanzhuang	Guanzhuang	CN	25	50826	36.26333	119.19389	Asia/Shanghai
Guanyin	Guanyin	CN	32	63606	29.09926	104.39416	Asia/Shanghai
Guanhu	Guanhu	CN	04	97705	34.42528	117.99528	Asia/Shanghai
Guangzhou	Guangzhou	CN	30	16096724	23.11667	113.25	Asia/Shanghai
Guangtong	Guangtong	CN	29	42306	25.16861	101.74861	Asia/Shanghai
Guangshun	Guangshun	CN	33	49388	29.37483	105.52653	Asia/Shanghai
Guangshui	Guangshui	CN	12	154771	31.6199	113.9978	Asia/Shanghai
Guandu	Guandu	CN	33	42766	30.95589	109.84697	Asia/Shanghai
Guandu	Guandu	CN	33	24913	30.08101	106.42897	Asia/Shanghai
Gongtan	Gongtan	CN	33	17248	28.90772	108.34856	Asia/Shanghai
Gongping	Gongping	CN	33	38852	31.12695	109.19722	Asia/Shanghai
Gongmen	Gongmen	CN	15	23100	34.94139	106.29639	Asia/Shanghai
Gongguan	Gongguan	CN	16	96492	21.8	109.6	Asia/Shanghai
Gelan	Gelan	CN	33	55938	30.03589	107.11612	Asia/Shanghai
Gejiu	Gejiu	CN	29	136135	23.36085	103.15372	Asia/Shanghai
Gecheng	Gecheng	CN	33	37312	31.94856	108.66073	Asia/Shanghai
Gaozuo	Gaozuo	CN	04	43419	33.90306	118.03972	Asia/Shanghai
Gaozhou	Gaozhou	CN	30	292164	21.91965	110.85678	Asia/Shanghai
Gaoyou	Gaoyou	CN	04	90911	32.78933	119.44182	Asia/Shanghai
Gaoping	Gaoping	CN	32	204368	30.77576	106.10294	Asia/Shanghai
Gaomi	Gaomi	CN	25	391986	36.38333	119.75278	Asia/Shanghai
Gaoliu	Gaoliu	CN	25	67339	36.8	118.5	Asia/Shanghai
Gaoliu	Gaoliu	CN	04	48485	34.31667	118.51667	Asia/Shanghai
Gaojia	Gaojia	CN	33	43944	30.02035	107.86	Asia/Shanghai
Gaogu	Gaogu	CN	33	15522	29.39557	108.06579	Asia/Shanghai
Gaogou	Gaogou	CN	04	56214	34.0175	119.18861	Asia/Shanghai
Gao’an	Gao'an	CN	33	49218	30.29019	107.46197	Asia/Shanghai
Ganzhou	Ganzhou	CN	03	1977253	25.84664	114.9326	Asia/Shanghai
Gantang	Gantang	CN	11	90000	27.4375	111.97306	Asia/Shanghai
Gantang	Gantang	CN	11	24000	26.71556	109.76889	Asia/Shanghai
Ganshui	Ganshui	CN	33	65994	28.74222	106.71111	Asia/Shanghai
Gangu Chengguanzhen	Gangu Chengguanzhen	CN	15	103589	34.73564	105.32632	Asia/Shanghai
Gangtou	Gangtou	CN	04	39999	34.31743	118.20719	Asia/Shanghai
Fuzhou	Fuzhou	CN	03	1089888	27.95999	116.33333	Asia/Shanghai
Fuzhou	Fuzhou	CN	07	3740000	26.06139	119.30611	Asia/Shanghai
Fujia	Fujia	CN	15	23660	33.81889	105.95361	Asia/Shanghai
Fuyong	Fuyong	CN	30	17291	22.67214	113.81519	Asia/Shanghai
Fuyang	Fuyang	CN	01	1768947	32.9	115.81667	Asia/Shanghai
Fuyang	Fuyang	CN	02	70183	30.05333	119.95194	Asia/Shanghai
Wofo	Wofo	CN	33	24209	29.90825	105.78706	Asia/Shanghai
Qingyang	Qingyang	CN	25	65622	37.49583	121.25806	Asia/Shanghai
Fulu	Fulu	CN	33	20225	30.65422	107.96832	Asia/Shanghai
Fuling	Fuling	CN	33	268658	29.70997	107.39391	Asia/Shanghai
Fuji	Fuji	CN	32	131927	29.14819	105.37391	Asia/Shanghai
Foshan	Foshan	CN	30	9042509	23.02677	113.13148	Asia/Shanghai
Fenyi	Fenyi	CN	03	58478	27.81117	114.66805	Asia/Shanghai
Fenshui	Fenshui	CN	33	60308	30.7197	108.08333	Asia/Shanghai
Fengyi	Fengyi	CN	29	61890	25.58399	100.31181	Asia/Shanghai
Fengcheng	Fengcheng	CN	04	161850	34.70388	116.58717	Asia/Shanghai
Fengrun	Fengrun	CN	10	65150	39.82664	118.13822	Asia/Shanghai
Fengkou	Fengkou	CN	12	67139	30.08268	113.33346	Asia/Shanghai
Fengjia	Fengjia	CN	33	21810	29.39313	108.78459	Asia/Shanghai
Fenggao	Fenggao	CN	33	31859	29.42685	105.67506	Asia/Shanghai
Fenggang	Fenggang	CN	03	64715	27.54566	116.21456	Asia/Shanghai
Feicheng	Feicheng	CN	25	80929	35.26056	117.9675	Asia/Shanghai
Fangshan	Fangshan	CN	22	97026	39.68699	115.99658	Asia/Shanghai
Fangcun	Fangcun	CN	04	54035	34.08639	117.47361	Asia/Shanghai
Fangcheng	Fangcheng	CN	09	93808	33.25692	113.00099	Asia/Shanghai
Ezhou	Ezhou	CN	12	193652	30.4	114.83333	Asia/Shanghai
Enshi	Enshi	CN	12	279185	30.3	109.48333	Asia/Shanghai
Encheng	Encheng	CN	30	110921	22.18659	112.30424	Asia/Shanghai
Eman	Eman	CN	31	17317	19.85723	109.26271	Asia/Shanghai
Ehen Hudag	Ehen Hudag	CN	20	16798	39.21074	101.66898	Asia/Shanghai
Duzhou	Duzhou	CN	33	51888	29.87848	107.0784	Asia/Shanghai
Duyun	Duyun	CN	18	198516	26.26667	107.51667	Asia/Shanghai
Dushi	Dushi	CN	33	26879	29.15002	106.53283	Asia/Shanghai
Dushan	Dushan	CN	18	80045	25.83333	107.53333	Asia/Shanghai
Duobao	Duobao	CN	12	90257	30.67	112.68952	Asia/Shanghai
Dunhou	Dunhou	CN	03	94445	27.05	114.9	Asia/Shanghai
Ducheng	Ducheng	CN	30	95525	23.24212	111.5284	Asia/Shanghai
Duoba	Duoba	CN	06	66767	36.65795	101.53374	Asia/Shanghai
Xinyi	Xinyi	CN	30	98259	22.37303	110.94746	Asia/Shanghai
Dongying	Dongying	CN	25	998968	37.46271	118.49165	Asia/Shanghai
Dongxing	Dongxing	CN	16	88607	21.55	107.96667	Asia/Shanghai
Dongxi	Dongxi	CN	33	58169	28.76139	106.66111	Asia/Shanghai
Dongtai	Dongtai	CN	04	262873	32.85231	120.30947	Asia/Shanghai
Dongsheng	Dongsheng	CN	20	99809	39.81609	109.97763	Asia/Shanghai
Dongkan	Dongkan	CN	04	72789	33.99972	119.83083	Asia/Shanghai
Donghai	Donghai	CN	30	264709	22.94593	115.64204	Asia/Shanghai
Dongguan	Dongguan	CN	30	9644871	23.01797	113.74866	Asia/Shanghai
Dongdu	Dongdu	CN	25	72957	35.85	117.7	Asia/Shanghai
Dongcun	Dongcun	CN	25	92282	36.77667	121.15972	Asia/Shanghai
Dongchuan	Dongchuan	CN	06	17982	37.36797	101.83565	Asia/Shanghai
Xinle	Xinle	CN	10	99347	38.34898	114.68531	Asia/Shanghai
Dingzhou	Dingzhou	CN	10	152934	38.51473	114.9868	Asia/Shanghai
Dingxi	Dingxi	CN	15	420614	35.57088	104.62303	Asia/Shanghai
Dingtao	Dingtao	CN	25	58206	35.07436	115.56582	Asia/Shanghai
Dingshi	Dingshi	CN	33	19543	28.77549	108.54646	Asia/Shanghai
Dingjia	Dingjia	CN	33	60585	29.409	106.14228	Asia/Shanghai
Dezhou	Dezhou	CN	25	679535	37.44661	116.36706	Asia/Shanghai
Deyang	Deyang	CN	32	735070	31.13019	104.38198	Asia/Shanghai
Deqing	Deqing	CN	02	87576	30.54485	119.9599	Asia/Shanghai
Dengzhou	Dengzhou	CN	25	85279	37.80822	120.75908	Asia/Shanghai
Dengzhou	Dengzhou	CN	09	285032	32.68273	112.08873	Asia/Shanghai
Songyang	Songyang	CN	09	62375	34.45549	113.03194	Asia/Shanghai
Degan	Degan	CN	33	83950	29.27846	106.23157	Asia/Shanghai
Liping	Liping	CN	18	82710	26.23111	109.13139	Asia/Shanghai
Dazhong	Dazhong	CN	04	84323	33.19973	120.4578	Asia/Shanghai
Zhangjiajie	Zhangjiajie	CN	11	441804	29.12944	110.47833	Asia/Shanghai
Daye	Daye	CN	12	347406	30.08333	114.95	Asia/Shanghai
Lijiang	Lijiang	CN	29	211151	26.86879	100.22072	Asia/Shanghai
Daxing	Daxing	CN	29	52568	27.26369	100.86387	Asia/Shanghai
Daxie	Daxie	CN	33	15466	30.07292	108.11027	Asia/Shanghai
Dazhou	Dazhou	CN	32	1589435	31.2106	107.46308	Asia/Shanghai
Dawukou	Dawukou	CN	21	131880	39.04194	106.39583	Asia/Shanghai
Datun	Datun	CN	04	110258	34.80923	116.90174	Asia/Shanghai
Datong	Datong	CN	01	61085	32.62082	117.06319	Asia/Shanghai
Dashun	Dashun	CN	33	18844	29.57007	107.04542	Asia/Shanghai
Dashan	Dashan	CN	29	15980	23.00238	100.11489	Asia/Shanghai
Fenghua	Fenghua	CN	02	76653	29.65628	121.4064	Asia/Shanghai
Daotian	Daotian	CN	25	93728	36.83389	118.89778	Asia/Shanghai
Daokou	Daokou	CN	09	56637	35.56895	114.51593	Asia/Shanghai
Danshui	Danshui	CN	30	126701	22.7984	114.46716	Asia/Shanghai
Danjiangkou	Danjiangkou	CN	12	92008	32.54278	111.50861	Asia/Shanghai
Gushu	Gushu	CN	01	60335	31.56055	118.48147	Asia/Shanghai
Dangjiang	Dangjiang	CN	16	45408	21.65	109.11667	Asia/Shanghai
Tanchang Chengguanzhen	Tanchang Chengguanzhen	CN	15	31861	34.04462	104.39464	Asia/Shanghai
Xincheng	Xincheng	CN	09	65411	33.63333	115.18333	Asia/Shanghai
Damiao	Damiao	CN	04	77179	34.26411	117.36379	Asia/Shanghai
Dalu	Dalu	CN	33	48145	29.72984	106.2177	Asia/Shanghai
Daliang	Daliang	CN	30	210411	22.84067	113.2503	Asia/Shanghai
Dalian	Dalian	CN	19	4913879	38.91222	121.60222	Asia/Shanghai
Dali	Dali	CN	29	235305	25.58474	100.21229	Asia/Shanghai
Dajin	Dajin	CN	33	32213	31.50955	108.44579	Asia/Shanghai
Dahuangshan	Dahuangshan	CN	04	44771	34.29341	117.34436	Asia/Shanghai
Daguan	Daguan	CN	33	20538	29.255	106.97694	Asia/Shanghai
Dafengdong	Dafengdong	CN	18	26460	26.71194	107.81139	Asia/Shanghai
Dachang	Dachang	CN	33	36217	31.26861	109.8021	Asia/Shanghai
Shuren	Shuren	CN	33	21009	29.98661	107.73923	Asia/Shanghai
Da’an	Da'an	CN	33	48371	29.3831	106.01476	Asia/Shanghai
Cuijiaji	Cuijiaji	CN	25	47651	36.62528	119.71333	Asia/Shanghai
Cizhu	Cizhu	CN	33	22996	29.9854	106.73982	Asia/Shanghai
Chuzhou	Chuzhou	CN	01	782671	32.32194	118.29778	Asia/Shanghai
Chuxiong	Chuxiong	CN	29	555081	25.03639	101.54556	Asia/Shanghai
Yangchun	Yangchun	CN	30	153547	22.16667	111.78333	Asia/Shanghai
Yiwu	Yiwu	CN	02	1481384	29.31506	120.07676	Asia/Shanghai
Chongxing	Chongxing	CN	21	41212	38.03333	106.3	Asia/Shanghai
Chongqing	Chongqing	CN	33	7457599	29.56026	106.55771	Asia/Shanghai
Chengqiao	Chengqiao	CN	23	113442	31.63082	121.39252	Asia/Shanghai
Chonglong	Chonglong	CN	32	58441	29.78062	104.85224	Asia/Shanghai
Chongkan	Chongkan	CN	33	27745	30.15559	105.61222	Asia/Shanghai
Chóngfú	Chongfu	CN	02	112060	30.53113	120.4309	Asia/Shanghai
Chizhou	Chizhou	CN	01	615274	30.66134	117.47783	Asia/Shanghai
Chenzhou	Chenzhou	CN	11	822534	25.8	113.03333	Asia/Shanghai
Chengyang	Chengyang	CN	25	66588	35.57944	118.83278	Asia/Shanghai
Chengxian Chengguanzhen	Chengxian Chengguanzhen	CN	15	69427	33.74775	105.73294	Asia/Shanghai
Chengxi	Chengxi	CN	33	41321	30.20921	107.2589	Asia/Shanghai
Chengjiang	Chengjiang	CN	33	28056	29.87194	106.38467	Asia/Shanghai
Jiangyin	Jiangyin	CN	04	1779515	31.91102	120.26302	Asia/Shanghai
Chenggu	Chenggu	CN	26	116375	33.14917	107.32583	Asia/Shanghai
Chengdu	Chengdu	CN	32	13568357	30.66667	104.06667	Asia/Shanghai
Chenghua	Chenghua	CN	30	152453	23.46132	116.77007	Asia/Shanghai
Chefushan	Chefushan	CN	04	45844	34.47525	117.75119	Asia/Shanghai
Chaozhou	Chaozhou	CN	30	1750945	23.65396	116.62262	Asia/Shanghai
Chaotian	Chaotian	CN	32	29424	32.64462	105.88501	Asia/Shanghai
Chaohu	Chaohu	CN	01	138463	31.6	117.86667	Asia/Shanghai
Changzhou	Changzhou	CN	04	3290918	31.77359	119.95401	Asia/Shanghai
Changzhi	Changzhi	CN	24	699514	35.20889	111.73861	Asia/Shanghai
Changyuan	Changyuan	CN	33	186653	29.40499	105.58827	Asia/Shanghai
Changyi	Changyi	CN	25	302072	36.85361	119.39083	Asia/Shanghai
Changxin	Changxin	CN	21	25095	38.67472	106.32972	Asia/Shanghai
Changsha	Changsha	CN	11	3093980	28.19874	112.97087	Asia/Shanghai
Changqing	Changqing	CN	25	82598	36.5575	116.72722	Asia/Shanghai
Changning	Changning	CN	23	694900	31.21739	121.42105	Asia/Shanghai
Changning	Changning	CN	32	81248	28.57773	104.92087	Asia/Shanghai
Changli	Changli	CN	10	64476	39.70647	119.1603	Asia/Shanghai
Changleng	Changleng	CN	03	56429	28.7	115.81667	Asia/Shanghai
Changle	Changle	CN	25	259161	36.70583	118.8275	Asia/Shanghai
Changle	Changle	CN	16	62763	21.83333	109.41667	Asia/Shanghai
Changdian	Changdian	CN	04	49772	34.77586	116.58339	Asia/Shanghai
Changcheng	Changcheng	CN	25	63208	36.09056	119.45167	Asia/Shanghai
Changba	Changba	CN	33	15286	29.33466	107.47496	Asia/Shanghai
Chaigou	Chaigou	CN	25	79043	36.24889	119.62417	Asia/Shanghai
Chahe	Chahe	CN	04	30094	34.53333	117.88333	Asia/Shanghai
Longxing	Longxing	CN	33	24526	30.25079	105.90853	Asia/Shanghai
Caoqiao	Caoqiao	CN	04	65243	34.3405	118.11038	Asia/Shanghai
Caohe	Caohe	CN	12	67370	30.2297	115.43346	Asia/Shanghai
Weining	Weining	CN	18	56744	26.85	104.23333	Asia/Shanghai
Cangzhou	Cangzhou	CN	10	527681	38.31124	116.85334	Asia/Shanghai
Caijia	Caijia	CN	33	43922	28.90889	106.3404	Asia/Shanghai
Caidian	Caidian	CN	12	71891	30.58333	114.03333	Asia/Shanghai
Buhe	Buhe	CN	12	106347	30.28757	112.22979	Asia/Shanghai
Bozhou	Bozhou	CN	01	1409436	33.87722	115.77028	Asia/Shanghai
Botou	Botou	CN	10	63045	38.07366	116.56667	Asia/Shanghai
Boshan	Boshan	CN	25	153596	36.48333	117.83333	Asia/Shanghai
Baise	Baise	CN	16	686078	23.89013	106.62684	Asia/Shanghai
Biyang	Biyang	CN	01	36905	29.92885	117.94638	Asia/Shanghai
Bishan	Bishan	CN	33	204702	29.59491	106.22476	Asia/Shanghai
Binzhou	Binzhou	CN	25	682717	37.36667	118.01667	Asia/Shanghai
Bikou	Bikou	CN	15	16247	32.74583	105.24139	Asia/Shanghai
Bijie	Bijie	CN	18	1137383	27.30193	105.28627	Asia/Shanghai
Bianzhuang	Bianzhuang	CN	25	65381	34.84861	118.04472	Asia/Shanghai
Biantang	Biantang	CN	04	46260	34.42325	117.64541	Asia/Shanghai
Bengbu	Bengbu	CN	01	972784	32.94083	117.36083	Asia/Shanghai
Beiwangli	Beiwangli	CN	10	44112	38.62083	115.39639	Asia/Shanghai
Beisu	Beisu	CN	10	52752	38.15479	114.80689	Asia/Shanghai
Beimeng	Beimeng	CN	25	66277	36.60444	119.49556	Asia/Shanghai
Beijing	Beijing	CN	22	18960744	39.9075	116.39723	Asia/Shanghai
Beihai	Beihai	CN	16	525329	21.48349	109.11549	Asia/Shanghai
Beidao	Beidao	CN	15	74767	34.56861	105.89333	Asia/Shanghai
Beibei	Beibei	CN	33	247702	29.82739	106.43645	Asia/Shanghai
Bayiji	Bayiji	CN	04	65830	34.26667	117.68333	Asia/Shanghai
Bayan Hot	Bayan Hot	CN	20	94445	38.83861	105.66861	Asia/Shanghai
Baiyang	Baiyang	CN	33	34962	30.8164	108.61098	Asia/Shanghai
Shuanglong	Shuanglong	CN	33	18646	31.19494	109.88054	Asia/Shanghai
Batang	Batang	CN	33	23851	29.83537	106.29271	Asia/Shanghai
Basuo	Basuo	CN	31	444458	19.10267	108.66565	Asia/Shanghai
Bashan	Bashan	CN	03	103748	27.76823	116.05017	Asia/Shanghai
Barkam	Barkam	CN	32	58390	31.90059	102.22092	Asia/Shanghai
Baoying	Baoying	CN	04	80292	33.22917	119.30917	Asia/Shanghai
Baocheng	Baocheng	CN	31	33138	18.64028	109.69944	Asia/Shanghai
Baoshan	Baoshan	CN	23	2265900	31.40845	121.48956	Asia/Shanghai
Shaoyang	Shaoyang	CN	11	753194	27.23818	111.46214	Asia/Shanghai
Langzhong	Langzhong	CN	32	60542	31.55037	105.99381	Asia/Shanghai
Baoluan	Baoluan	CN	33	21417	29.76416	107.67834	Asia/Shanghai
Baojia	Baojia	CN	33	39738	29.43869	108.31324	Asia/Shanghai
Baoding	Baoding	CN	10	2739887	38.87288	115.46246	Asia/Shanghai
Banqiao	Banqiao	CN	33	22725	29.51302	105.95341	Asia/Shanghai
Balu	Balu	CN	04	38894	34.18868	117.91265	Asia/Shanghai
Baizi	Baizi	CN	33	47879	30.09403	105.71297	Asia/Shanghai
Baiyin	Baiyin	CN	15	294400	36.54696	104.17023	Asia/Shanghai
Baixi	Baixi	CN	32	88251	28.6997	104.54917	Asia/Shanghai
Baituo	Baituo	CN	15	15555	34.85111	106.00167	Asia/Shanghai
Baitu	Baitu	CN	33	16790	30.59722	108.8114	Asia/Shanghai
Baitao	Baitao	CN	33	46160	29.55083	107.48688	Asia/Shanghai
Baisha	Baisha	CN	33	115761	29.06226	106.1189	Asia/Shanghai
Baisha	Baisha	CN	16	89759	21.71667	109.68333	Asia/Shanghai
Baimajing	Baimajing	CN	31	59585	19.71195	109.21801	Asia/Shanghai
Baima	Baima	CN	33	25629	29.39553	107.53939	Asia/Shanghai
Bailin	Bailin	CN	33	38564	28.73599	106.46043	Asia/Shanghai
Baihua	Baihua	CN	32	41574	29.09422	104.60852	Asia/Shanghai
Baihecun	Baihecun	CN	16	63629	22.11321	107.23592	Asia/Shanghai
Shangyu	Shangyu	CN	02	770000	30.01556	120.87111	Asia/Shanghai
Baichihe	Baichihe	CN	25	42913	36.11556	119.53333	Asia/Shanghai
Bachuan	Bachuan	CN	33	208520	29.84863	106.05046	Asia/Shanghai
Babu	Babu	CN	16	65603	24.41667	111.51667	Asia/Shanghai
Qilian	Qilian	CN	06	25603	38.18056	100.24028	Asia/Shanghai
Aoxi	Aoxi	CN	03	82717	27.42589	115.83643	Asia/Shanghai
Qingyang	Qingyang	CN	33	16197	29.52743	107.20071	Asia/Shanghai
Anyuan	Anyuan	CN	15	40828	34.88083	105.27639	Asia/Shanghai
Shenliu	Shenliu	CN	11	57769	29.41369	112.16435	Asia/Shanghai
Ānwén	Anwen	CN	02	51994	29.05951	120.43768	Asia/Shanghai
Anshun	Anshun	CN	18	765313	26.25	105.93333	Asia/Shanghai
